no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
449.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207781,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
450.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207782,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
451.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207783,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
452.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207784,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
453.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207785,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
454.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207786,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
455.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207840,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
456.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207841,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
457.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207842,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
458.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207844,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
459.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207845,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
460.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207846,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
461.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207797,1,Outdoor Covered,Pneumatic Routing Outside Valve,256.0,115.0,100.0,2.944,295.0,486.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,2024-05-21,2024-05-21,,,2025-03-25,,1.0,1.0,site,DAS,DAS,,,,2025-03-25,2025.0,3.0,site,3,1,4,-2,2,2.944,2.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
462.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207798,1,Outdoor Covered,Pneumatic Routing Outside Valve,256.0,115.0,100.0,2.944,295.0,486.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,2024-05-21,2024-05-21,,,2025-03-25,,1.0,1.0,site,DAS,DAS,,,,2025-03-25,2025.0,3.0,site,3,1,4,-2,2,2.944,2.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
463.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207805,1,Outdoor Covered,Tool kit,167.0,127.0,105.0,2.226945,120.0,256.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,2024-05-21,2024-05-21,,,2024-05-27,,1.0,1.0,site,DAS,DAS,,,,2024-05-27,2024.0,5.0,site,3,1,4,-2,2,2.1209,2.0,2024-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
464.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207806,1,Outdoor Covered,Tool kit,167.0,127.0,105.0,2.226945,120.0,256.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-08,,,2024-05-21,2024-05-21,,,2024-05-27,,1.0,1.0,site,DAS,DAS,,,,2024-05-27,2024.0,5.0,site,3,1,4,-2,2,2.1209,2.0,2024-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
465.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207807,1,Indoor,Cooling Media at Maintenance,170.0,120.0,157.0,3.2028,250.0,410.0,X1,1.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,2.04,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
466.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207808,1,Indoor,Cooling Media at Maintenance,170.0,120.0,157.0,3.2028,250.0,410.0,X1,1.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,2.04,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
467.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207809,1,Indoor,Cooling Media at Maintenance - Air Compr,132.0,77.0,168.0,1.707552,300.0,360.0,X1,1.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,1.0164,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
468.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207810,1,Indoor,Cooling Media at Maintenance - Air Compr,132.0,77.0,168.0,1.707552,300.0,360.0,X1,1.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,1.0164,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
469.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207811,1,Indoor,Cell Replacement - Hanging Valve,252.0,102.0,94.0,2.416176,611.0,815.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-06-07,,1.0,1.0,site,DAS,DAS,,,,2025-06-07,2025.0,6.0,site,1,1,2,0,2,2.5704,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
470.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207812,1,Indoor,Cell Replacement - Hanging Valve,252.0,102.0,94.0,2.416176,611.0,815.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-06-07,,1.0,1.0,site,DAS,DAS,,,,2025-06-07,2025.0,6.0,site,1,1,2,0,2,2.5704,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
471.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207815,1,Indoor,Commissioning Spares - Miscellaneous - Shuweihat & Das,383.0,143.0,137.0,7.503353,155.0,555.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-07-08,,1.0,1.0,site,DAS,DAS,,,,2025-07-08,2025.0,7.0,site,1,1,2,0,2,5.4769,2.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
472.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279750,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-14,,,1.0,1.0,site,SHU,SHU,,,,2025-03-14,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-14
473.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279755,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-14,,,1.0,1.0,site,SHU,SHU,,,,2025-03-14,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-14
474.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279759,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-04-01,2024-06-06,,,,,,,2025-03-19,,,1.0,1.0,site,SHU,SHU,,,,2025-03-19,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-19
475.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279760,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-19,,,1.0,1.0,site,SHU,SHU,,,,2025-03-19,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-19
476.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279761,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-14,,,1.0,1.0,site,SHU,SHU,,,,2025-03-14,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-14
477.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279762,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-18,,,1.0,1.0,site,SHU,SHU,,,,2025-03-18,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-18
478.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279763,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-06,,,,,,,2025-03-16,,,1.0,1.0,site,SHU,SHU,,,,2025-03-16,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-16
479.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279764,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-05,,,,,,,2025-03-19,,,1.0,1.0,site,SHU,SHU,,,,2025-03-19,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-19
480.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279765,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-06-06,,,,,,,2025-03-14,,,1.0,1.0,site,SHU,SHU,,,,2025-03-14,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-14
481.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279766,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-06-07,,,,,,,2025-03-18,,,1.0,1.0,site,SHU,SHU,,,,2025-03-18,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-18
482.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279767,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-12-05,,,,,,,2025-03-15,,,1.0,1.0,site,SHU,SHU,,,,2025-03-15,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-15
483.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279768,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-16,,,1.0,1.0,site,SHU,SHU,,,,2025-03-16,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-16
484.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279772,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-06,,,,,,,2025-03-16,,,1.0,1.0,site,SHU,SHU,,,,2025-03-16,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-16
485.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279774,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-04-01,2024-06-06,,,,,,,2025-03-19,,,1.0,1.0,site,SHU,SHU,,,,2025-03-19,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-19
486.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279776,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-06,,,,,,,2025-03-18,,,1.0,1.0,site,SHU,SHU,,,,2025-03-18,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-18
487.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279799,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-04-01,2024-06-06,,,,,,,2025-03-10,,,1.0,1.0,site,SHU,SHU,,,,2025-03-10,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-10
488.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279801,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-07,,,,,,,2025-03-10,,,1.0,1.0,site,SHU,SHU,,,,2025-03-10,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-10
489.0,PRL-SHU-002-O Lot 3,HVDC-ADOPT-HE-0053,HVDC,ADOPT,HE,53,,SHU,EQ-001,279802,1,Indoor,Layers 12 Cells,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable X1,1.0,85049090,SEK,2079700,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-30,2024-06-06,,,,,,,2025-03-10,,,1.0,1.0,site,SHU,SHU,,,,2025-03-10,2025.0,3.0,site,2,1,3,-1,2,8.5045,1.0,2025-03-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,SHU,2025-03-10
